42461914,highway,motorway_junction,regular
42461992,highway,traffic_signals,regular
42464824,highway,traffic_signals,regular
42464975,highway,traffic_signals,regular
42465132,highway,traffic_signals,regular
42465543,highway,traffic_signals,regular
42465575,highway,traffic_signals,regular
42465667,highway,traffic_signals,regular
42465736,highway,traffic_signals,regular
42465767,highway,traffic_signals,regular
42465794,highway,traffic_signals,regular
42465926,highway,traffic_signals,regular
42465945,highway,traffic_signals,regular
42466196,highway,traffic_signals,regular
42466196,traffic_signals,signal,regular
42466525,highway,traffic_signals,regular
42468073,highway,traffic_signals,regular
42468969,highway,traffic_signals,regular
42469039,highway,traffic_signals,regular
42469039,crossing,traffic_signals,regular
42469400,highway,traffic_signals,regular
42469612,highway,traffic_signals,regular
42469645,highway,traffic_signals,regular
42470999,highway,traffic_signals,regular
42470999,crossing,traffic_signals,regular
42471710,highway,traffic_signals,regular
42471754,highway,traffic_signals,regular
42472050,highway,traffic_signals,regular
42472462,highway,traffic_signals,regular
42473410,highway,traffic_signals,regular
42473452,highway,traffic_signals,regular
42473888,highway,traffic_signals,regular
42475281,highway,traffic_signals,regular
42476487,highway,traffic_signals,regular
42477156,crossing,uncontrolled,regular
42478289,highway,traffic_signals,regular
42479055,highway,traffic_signals,regular
42480520,highway,traffic_signals,regular
42480520,crossing,traffic_signals,regular
42480692,highway,traffic_signals,regular
42481022,highway,traffic_signals,regular
42482509,highway,traffic_signals,regular
42482557,highway,traffic_signals,regular
42483551,highway,traffic_signals,regular
42484719,highway,traffic_signals,regular
42484719,traffic_signals,signal,regular
42485276,highway,traffic_signals,regular
42485304,highway,traffic_signals,regular
42485304,crossing,traffic_signals,regular
42487508,highway,traffic_signals,regular
42487508,traffic_signals,signal,regular
42487570,highway,traffic_signals,regular
42487682,highway,traffic_signals,regular
42488411,highway,traffic_signals,regular
42489227,highway,traffic_signals,regular
42489227,crossing,traffic_signals,regular
42489307,highway,traffic_signals,regular
42489307,traffic_signals,signal,regular
42489678,highway,traffic_signals,regular
42491226,highway,traffic_signals,regular
42491226,traffic_signals,signal,regular
42491582,highway,traffic_signals,regular
42491627,highway,traffic_signals,regular
42492239,highway,traffic_signals,regular
42492639,highway,traffic_signals,regular
42492639,crossing,traffic_signals,regular
42492802,highway,traffic_signals,regular
42493206,highway,traffic_signals,regular
42493393,highway,traffic_signals,regular
42494845,highway,traffic_signals,regular
42496235,highway,traffic_signals,regular
42496432,highway,traffic_signals,regular
42496494,highway,traffic_signals,regular
42497721,highway,traffic_signals,regular
42498725,highway,traffic_signals,regular
42500734,highway,traffic_signals,regular
42501351,highway,traffic_signals,regular
42501978,highway,traffic_signals,regular
42501978,traffic_signals,signal,regular
42503399,highway,traffic_signals,regular
42503921,highway,traffic_signals,regular
42504031,highway,traffic_signals,regular
42504591,highway,traffic_signals,regular
